i2_health,age,household_size,cantril_ladder,r1_1,r1_2,protective_behaviour_nomask_scale,week_number,state_New South Wales,state_Northern Territory,state_Queensland,state_South Australia,state_Tasmania,state_Victoria,state_Western Australia,gender_Male,i9_health_Not sure,i9_health_Yes,employment_status_Not working,employment_status_Part time employment,employment_status_Retired,employment_status_Unemployed,i11_health_Not sure,i11_health_Somewhat unwilling,i11_health_Somewhat willing,i11_health_Very unwilling,i11_health_Very willing,WCRex1_Somewhat badly,WCRex1_Somewhat well,WCRex1_Very badly,WCRex1_Very well,WCRex2_A lot of confidence,WCRex2_Don't know,WCRex2_No confidence at all,WCRex2_Not very much confidence,PHQ4_1_N/A,PHQ4_1_Nearly every day,PHQ4_1_Not at all,PHQ4_1_Prefer not to say,PHQ4_1_Several days,PHQ4_2_N/A,PHQ4_2_Nearly every day,PHQ4_2_Not at all,PHQ4_2_Prefer not to say,PHQ4_2_Several days,PHQ4_3_N/A,PHQ4_3_Nearly every day,PHQ4_3_Not at all,PHQ4_3_Prefer not to say,PHQ4_3_Several days,PHQ4_4_N/A,PHQ4_4_Nearly every day,PHQ4_4_Not at all,PHQ4_4_Prefer not to say,PHQ4_4_Several days,d1_comorbidities_No,d1_comorbidities_Prefer_not_to_say,d1_comorbidities_Yes
0.009536599,0.01132796,0.011200507,0.011082369,0.011935708,0.010737232,0.15849224,0.030749906,0.02181755,0.014327995,0.09566167,0.018076167,0.03217077,0.025591977,0.0942282,0.008473305,0.016172016,0.021419631,0.0119689675,0.009194981,0.020510675,0.008710034,0.009530616,0.010604879,0.009888446,0.011758547,0.029598804,0.008640058,0.0072645214,0.008842701,0.011096958,0.015563376,0.0059024394,0.015019278,0.008917136,0.011555623,0.009472793,0.008233161,0.008558569,0.0071130437,0.011966391,0.00922991,0.011234445,0.007026425,0.007015045,0.013974924,0.007704157,0.009135675,0.0073544458,0.0067566056,0.0077272803,0.008459889,0.0077921976,0.0,0.006666877,0.01036835,0.007877755,0.008762221
0.009419418,0.011687862,0.011607756,0.010806169,0.012510262,0.010777824,0.15622021,0.03152496,0.015107922,0.012880343,0.087081224,0.015783573,0.03731164,0.030420832,0.097863205,0.007601093,0.013873973,0.020564623,0.010319959,0.008986139,0.017725982,0.010086581,0.00461342,0.011307961,0.013014725,0.013738703,0.031939868,0.009571176,0.006864621,0.008725277,0.011236958,0.015800819,0.009155703,0.01294032,0.010349763,0.010467841,0.011846438,0.008397151,0.01259785,0.007662313,0.010242165,0.008918225,0.0117122475,0.01100042,0.007522772,0.012890454,0.008907664,0.008418511,0.0023152994,0.0076596644,0.002813942,0.009992383,0.00827571,0.008206485,0.0073763416,0.007400863,0.0071277306,0.008826601
0.009913304,0.011740715,0.011760784,0.01092544,0.012716252,0.011336769,0.16387,0.03114938,0.017514365,0.008728284,0.09527197,0.016179731,0.033257134,0.02255477,0.0981641,0.008204645,0.018168697,0.020755762,0.0101060085,0.008017697,0.017194197,0.010573654,0.007590987,0.009363022,0.010806119,0.013014411,0.03859337,0.009984387,0.0069685546,0.009105624,0.012968222,0.014091058,0.009001907,0.01248189,0.01102084,0.008452127,0.009125376,0.008533305,0.004820293,0.0077218562,0.0122525245,0.008392499,0.010111677,0.010514421,0.0055097966,0.012760861,0.00830664,0.008307604,0.0,0.007997785,0.006980724,0.0089646075,0.009517845,0.008291715,0.007322249,0.009741439,0.005986462,0.0072941505
0.009337419,0.010683637,0.012550259,0.011040723,0.012605732,0.011498004,0.14802459,0.031796448,0.02038317,0.013293982,0.096866064,0.01888704,0.03651294,0.022870714,0.10019948,0.008677592,0.013306217,0.018584322,0.012720371,0.008730912,0.013573587,0.008901305,0.0061326316,0.009980883,0.010425103,0.0134519115,0.03275823,0.0103104245,0.007631009,0.010123199,0.013024462,0.016666573,0.009590695,0.011683012,0.010596941,0.010929981,0.009478018,0.0072209816,0.0,0.0069861333,0.01130911,0.009859642,0.011878529,0.009472303,0.00687445,0.0153962085,0.00844794,0.008208314,0.0077669173,0.0072969967,0.005953308,0.007806965,0.008869494,0.0060900827,0.007679203,0.010099635,0.010369198,0.008586952
0.009262193,0.011715204,0.011642164,0.011490101,0.011188179,0.011175461,0.15808472,0.031454176,0.015459509,0.012043679,0.09174267,0.018079262,0.03377138,0.025413461,0.09804501,0.008631429,0.013865749,0.01933446,0.009835626,0.00843115,0.013307883,0.00922069,0.0073127453,0.012047457,0.011774903,0.01240358,0.03139851,0.0091744205,0.006723163,0.008474721,0.015003885,0.013781308,0.01006779,0.0129263755,0.010117959,0.012566608,0.008795135,0.008430467,0.006858488,0.007733509,0.017544784,0.008686167,0.013080853,0.0057479125,0.0077050915,0.017596444,0.00847273,0.007810807,0.00814262,0.008158026,0.006038045,0.008385758,0.010751326,0.0,0.008062902,0.008796297,0.0076926257,0.008542433
0.009455684,0.011364861,0.01078925,0.010888362,0.012039634,0.011084206,0.15278237,0.03116497,0.01840176,0.012603667,0.099693894,0.019726958,0.035306845,0.019064898,0.09977971,0.008150145,0.015543751,0.021315493,0.01144284,0.008703306,0.014745262,0.009043379,0.0019904291,0.009776594,0.012902256,0.011686644,0.03122295,0.00973974,0.0075651156,0.009243461,0.014721309,0.014350712,0.008029703,0.010517095,0.01091769,0.011141402,0.009680415,0.0071795965,0.007804271,0.0073814024,0.008791554,0.008415538,0.010185035,0.010287663,0.007051741,0.016342768,0.009211791,0.010108456,0.0057853432,0.007069442,0.0063321507,0.008327918,0.00934075,0.01024376,0.0065211076,0.0098198885,0.006992609,0.010230446
0.009298445,0.01206778,0.011348119,0.010906043,0.013264578,0.01104335,0.14759594,0.03221953,0.019400794,0.013376829,0.09603801,0.01889633,0.03711254,0.023256851,0.098996684,0.007803152,0.015332714,0.023653645,0.011599019,0.008242144,0.013040319,0.009524863,0.0046608397,0.0090951985,0.013680261,0.011996157,0.032350063,0.010013942,0.0068525136,0.009539114,0.014483049,0.014360516,0.009027072,0.013628246,0.011378168,0.011653905,0.009585438,0.008593141,0.0059022442,0.007029998,0.014126448,0.0107630715,0.01243411,0.0064881262,0.0066866917,0.014351143,0.0056469617,0.008236833,0.008854556,0.008195181,0.006516429,0.008976347,0.008858419,0.008726847,0.006912192,0.008399425,0.0,0.007979692
0.0101411315,0.012015086,0.011647708,0.011212355,0.0119415615,0.012067254,0.16111396,0.031876452,0.02316307,0.009948186,0.09718638,0.020827778,0.03760724,0.02680322,0.093405575,0.009093938,0.016217178,0.01909734,0.010588885,0.008143422,0.019317718,0.010057086,0.0038630718,0.010685652,0.01038321,0.012463834,0.03581348,0.009600471,0.0076694624,0.010587228,0.010971253,0.014022732,0.008616938,0.012566257,0.009455979,0.010552315,0.009883172,0.0072136577,0.0,0.0073557454,0.011979203,0.008783854,0.0100659095,0.0068764016,0.006292995,0.0077385223,0.00601295,0.010064182,0.008971559,0.0078113717,0.005778292,0.009285407,0.010337364,0.0,0.0069164187,0.01089243,0.008053308,0.008962821
0.009664615,0.012159755,0.012327647,0.010984086,0.011671318,0.011407791,0.14786646,0.032310087,0.017968481,0.0129264435,0.09779155,0.0184862,0.032379683,0.0254774,0.0971934,0.008245883,0.01501723,0.02141496,0.012005201,0.008008737,0.016452286,0.009246299,0.0046437876,0.009824748,0.013924674,0.010479217,0.03665036,0.00996146,0.007065356,0.009185853,0.011965931,0.014496981,0.008648777,0.012653814,0.009677277,0.010005408,0.0113261845,0.008125554,0.0069995644,0.0073244637,0.013098621,0.00896537,0.011795934,0.007680261,0.0071585025,0.013179149,0.008528028,0.008973953,0.009262881,0.008095697,0.00497547,0.0077646435,0.0086795045,0.0,0.008072745,0.009796972,0.011513526,0.00849372
0.009737654,0.011848783,0.011942603,0.011268789,0.012238052,0.011350534,0.1528015,0.03270487,0.018346887,0.01285833,0.08861061,0.01820889,0.033409655,0.024232607,0.09645968,0.007930801,0.017134013,0.02121593,0.011396133,0.007630279,0.014637228,0.010034263,0.0021230718,0.01859466,0.010554229,0.01662731,0.03371719,0.010665052,0.0067269346,0.010857761,0.014788156,0.014417419,0.010106511,0.012572487,0.009852951,0.01283443,0.009641267,0.007354035,0.008526286,0.006875414,0.012854024,0.009204034,0.009835127,0.0,0.0070123025,0.013444371,0.00771429,0.00805583,0.0050913184,0.0077313827,0.004844757,0.008113274,0.009171718,0.0069140145,0.007309218,0.010310192,0.012307163,0.00725374
