i2_health,age,household_size,cantril_ladder,r1_1,r1_2,week_number,within_mandate_period,state_New South Wales,state_Northern Territory,state_Queensland,state_South Australia,state_Tasmania,state_Victoria,state_Western Australia,gender_Male,i9_health_Not sure,i9_health_Yes,employment_status_Not working,employment_status_Part time employment,employment_status_Retired,employment_status_Unemployed,i11_health_Not sure,i11_health_Somewhat unwilling,i11_health_Somewhat willing,i11_health_Very unwilling,i11_health_Very willing,WCRex1_Somewhat badly,WCRex1_Somewhat well,WCRex1_Very badly,WCRex1_Very well,WCRex2_A lot of confidence,WCRex2_Don't know,WCRex2_No confidence at all,WCRex2_Not very much confidence,PHQ4_1_N/A,PHQ4_1_Nearly every day,PHQ4_1_Not at all,PHQ4_1_Prefer not to say,PHQ4_1_Several days,PHQ4_2_N/A,PHQ4_2_Nearly every day,PHQ4_2_Not at all,PHQ4_2_Prefer not to say,PHQ4_2_Several days,PHQ4_3_N/A,PHQ4_3_Nearly every day,PHQ4_3_Not at all,PHQ4_3_Prefer not to say,PHQ4_3_Several days,PHQ4_4_N/A,PHQ4_4_Nearly every day,PHQ4_4_Not at all,PHQ4_4_Prefer not to say,PHQ4_4_Several days,d1_comorbidities_No,d1_comorbidities_Prefer_not_to_say,d1_comorbidities_Yes
0.029859787,0.012118603,0.011575264,0.011609572,0.03413846,0.011821109,0.021350453,0.078356266,0.031168237,0.012816891,0.037855946,0.013828817,0.022468926,0.050305776,0.058906786,0.011919922,0.016508589,0.023494158,0.011394596,0.012518847,0.012070313,0.011244736,0.012313848,0.011984281,0.015205629,0.015214828,0.04603633,0.0108224135,0.010224255,0.011162591,0.011778706,0.012511836,0.01273301,0.01128888,0.010966214,0.009965412,0.0128115155,0.011285498,0.009131758,0.010396177,0.01603033,0.010496785,0.011255967,0.012018433,0.010273685,0.01159653,0.011007355,0.011959073,0.0120436605,0.010870312,0.017537318,0.011073958,0.01095937,0.01324171,0.011444679,0.01044613,0.013332689,0.011246774
0.029846415,0.01195849,0.011242299,0.0116547765,0.032733716,0.011773613,0.021593787,0.078322016,0.033192508,0.015993891,0.033706065,0.013486385,0.024760872,0.05748318,0.053171936,0.011739484,0.015029444,0.024710251,0.011782804,0.012268175,0.011330746,0.011428751,0.0136999,0.013064838,0.016640477,0.015766114,0.047752365,0.010562121,0.010442729,0.010969607,0.011370791,0.012002975,0.011254983,0.010590205,0.011162133,0.009106849,0.012070879,0.010593507,0.012097713,0.010263264,0.0102294795,0.011341289,0.011319911,0.011884048,0.010364673,0.01303135,0.011506727,0.010643089,0.012671664,0.010122896,0.013078625,0.011150099,0.011708478,0.013955558,0.010984738,0.010558872,0.016101148,0.0107262945
0.02960352,0.011886681,0.011099567,0.011630872,0.032928094,0.0117578935,0.021393921,0.08379773,0.031211546,0.013642252,0.034513954,0.014357733,0.024595123,0.051284727,0.059004974,0.011976433,0.016978903,0.023792077,0.011092419,0.012168434,0.01211673,0.011214542,0.011929796,0.011234941,0.018002925,0.015491746,0.045440897,0.009920324,0.010785786,0.011108643,0.010634959,0.012364458,0.012605148,0.0107238125,0.01051802,0.008844561,0.012293995,0.010878176,0.011317768,0.010053053,0.014211194,0.011193025,0.011005155,0.011728895,0.010745248,0.012577052,0.0115793245,0.01186717,0.012241052,0.010273901,0.013362673,0.011278509,0.011171173,0.014352708,0.010922277,0.010863437,0.013250458,0.011179567
0.029691353,0.012230594,0.011449894,0.01168167,0.033295285,0.012117759,0.021841608,0.07082069,0.032941982,0.013318697,0.033738527,0.013975322,0.025885548,0.058859035,0.05562566,0.011531174,0.016630644,0.023718905,0.012065444,0.013075967,0.0119632445,0.011463116,0.013015134,0.012489817,0.015160595,0.01590909,0.046909537,0.010777656,0.010706346,0.01108235,0.011353073,0.013000774,0.013328681,0.01167384,0.010846436,0.009651508,0.012488017,0.010766747,0.0101978,0.010329577,0.015362772,0.011142376,0.010803715,0.010896186,0.010101384,0.013711217,0.011574143,0.012019527,0.010713502,0.010915295,0.012269306,0.011572747,0.011689765,0.013120568,0.010089381,0.010699815,0.014264891,0.01144431
0.030024529,0.012410982,0.011301612,0.011532833,0.034159794,0.011993719,0.021755923,0.067038625,0.034829345,0.012547697,0.032789562,0.013766142,0.02286986,0.058788996,0.057260342,0.011784689,0.017127298,0.021432836,0.011839097,0.0129168425,0.011786272,0.0115119545,0.014351304,0.01229057,0.015785752,0.015094548,0.046484493,0.0110026505,0.01089075,0.011331962,0.010921249,0.012502785,0.012670462,0.011128865,0.010928252,0.0091618495,0.013775483,0.011053766,0.013626986,0.010025871,0.011836124,0.011368167,0.010891875,0.011627263,0.010205332,0.012834746,0.012310195,0.012242421,0.012334693,0.010527587,0.014781289,0.011391212,0.01196649,0.013331118,0.011060888,0.01037659,0.015543992,0.010873564
0.03022874,0.0120006995,0.011273372,0.011554779,0.033352923,0.012004949,0.021575905,0.079794705,0.034038164,0.015885087,0.0325655,0.013364463,0.022051409,0.061854806,0.055675857,0.011188326,0.017042186,0.024269208,0.011336308,0.012346936,0.011732015,0.011127624,0.013133019,0.011600891,0.015459489,0.014744194,0.04452818,0.010611447,0.010808196,0.011313887,0.011503937,0.012309897,0.011774869,0.011059022,0.0111179855,0.009419872,0.013065784,0.010919753,0.009220441,0.009652915,0.012376546,0.010445663,0.0108035365,0.012512259,0.010304092,0.012177969,0.01157852,0.011571401,0.01001158,0.01109652,0.013235256,0.011026022,0.011560767,0.016098553,0.010191355,0.010935351,0.014731995,0.010834863
0.030280506,0.012308202,0.011563483,0.011917226,0.034158364,0.012171987,0.022066979,0.06003823,0.038140077,0.015216809,0.0294125,0.014134519,0.023726908,0.06474745,0.051441245,0.011901283,0.017609406,0.023453277,0.011406802,0.012563205,0.012202313,0.011987328,0.011739249,0.012883273,0.015620932,0.015509123,0.052707583,0.010249335,0.011333771,0.010899599,0.011820268,0.013134553,0.012049042,0.011150974,0.011394631,0.009731401,0.013229846,0.011527926,0.012700578,0.010331977,0.012428054,0.011333683,0.011143082,0.011512067,0.010312296,0.013656745,0.011555272,0.01085589,0.009491483,0.011185546,0.011569541,0.0112202875,0.0118756825,0.014418248,0.010390043,0.01128188,0.013322582,0.011985468
0.030542484,0.012328299,0.011677341,0.011848266,0.032454353,0.012288239,0.022528391,0.06237939,0.03571302,0.013992467,0.02997095,0.013550353,0.022743287,0.06571003,0.053371765,0.012074025,0.016686758,0.026109125,0.011501986,0.01236078,0.012330303,0.011448557,0.012659645,0.010734162,0.017256154,0.01573513,0.049336616,0.010570967,0.010634023,0.011888671,0.01200214,0.011806213,0.012596944,0.010518465,0.01153019,0.010031531,0.013860564,0.011683953,0.011819541,0.010390621,0.012815492,0.010902907,0.0109163765,0.011770216,0.010468859,0.014900888,0.011855441,0.011858162,0.011100353,0.011594772,0.010969274,0.011298094,0.011935301,0.0118059255,0.010680116,0.010578767,0.014493944,0.011389406
0.028512223,0.012202729,0.011394747,0.0115273995,0.034023747,0.011867159,0.022497239,0.056188487,0.037395317,0.013505342,0.02813475,0.01363856,0.02400015,0.070210055,0.05495083,0.012121952,0.01651198,0.024279878,0.011366553,0.013086157,0.011768398,0.012195683,0.013945207,0.012503995,0.01692098,0.01521232,0.04760301,0.010701286,0.01065317,0.011552293,0.011795796,0.012605851,0.011950369,0.011289762,0.010810166,0.0099339,0.013170136,0.010731251,0.01102404,0.010326064,0.014182908,0.011561043,0.011241883,0.011929751,0.011412443,0.014144933,0.010657896,0.011689509,0.010537586,0.010929473,0.014918543,0.011632939,0.0114424825,0.013794444,0.009976498,0.010308963,0.0139911175,0.011538586
0.030357199,0.012327205,0.011451659,0.011608817,0.031616293,0.011905773,0.022248575,0.062303744,0.035637192,0.012417739,0.030008202,0.013359824,0.024688894,0.065003805,0.05567351,0.0125535,0.01739714,0.02680055,0.011452876,0.012972591,0.0118904775,0.011825184,0.014250528,0.0129117835,0.014951185,0.014679315,0.045909014,0.010512529,0.010999714,0.011243909,0.011419574,0.012896361,0.013504267,0.010857345,0.011271164,0.009352126,0.013364373,0.0109432405,0.013462248,0.010038244,0.014166071,0.010874421,0.011512699,0.011165044,0.010881354,0.0136236735,0.011616299,0.011084618,0.012403593,0.0113339145,0.011433068,0.011071289,0.011765118,0.011699605,0.011091977,0.010741442,0.0140255205,0.011442661
0.029423052,0.011920669,0.011355886,0.011760884,0.03296912,0.012024338,0.021412985,0.0706758,0.032434035,0.017418988,0.03320506,0.014740921,0.025395779,0.056219015,0.05371175,0.011225753,0.01581955,0.024308175,0.010627305,0.012216693,0.011892567,0.011373071,0.014200023,0.012070365,0.014609643,0.016144492,0.049342047,0.010227072,0.010374667,0.010901583,0.011833818,0.012484644,0.01248984,0.010797331,0.01110697,0.009427882,0.012693682,0.011040484,0.011277084,0.009854268,0.017597394,0.011337426,0.011022655,0.011640794,0.010675949,0.01461328,0.011881635,0.011710941,0.010625886,0.010967733,0.014594706,0.011321153,0.01102749,0.01205872,0.010106412,0.010586476,0.014400103,0.010824014
0.030558357,0.01191819,0.011101443,0.011534142,0.031480465,0.012355272,0.021653505,0.0732424,0.03514992,0.014676798,0.034264475,0.014137975,0.021043336,0.061218474,0.056444,0.011502635,0.015416786,0.024533937,0.010584955,0.011818631,0.012267156,0.011994796,0.0120341955,0.012911376,0.0147615,0.017945124,0.045192752,0.010905747,0.01012814,0.011114613,0.01110874,0.012367682,0.012202849,0.011100754,0.011266003,0.010115603,0.012468585,0.010360817,0.011343253,0.010002561,0.013871051,0.011560189,0.011431787,0.011191986,0.010211751,0.016770277,0.0110284155,0.011804771,0.008492561,0.010832395,0.013231983,0.011672757,0.011963512,0.012047744,0.010296687,0.010489796,0.015899923,0.010974495
0.029639147,0.011953666,0.011013207,0.011628983,0.032866437,0.012116767,0.021461282,0.07351725,0.03163992,0.013865714,0.03289341,0.01378663,0.024326622,0.059403982,0.054828703,0.011654139,0.017031807,0.024630293,0.011269298,0.0121419,0.01147183,0.011627208,0.014181745,0.011475254,0.0169169,0.01575224,0.047493853,0.01033553,0.010236827,0.011150534,0.011592271,0.013111152,0.013111466,0.011407342,0.011321743,0.009627228,0.013960134,0.010702076,0.013488934,0.010155589,0.012282879,0.010926288,0.011418917,0.011757821,0.010281434,0.013093122,0.011231976,0.011334117,0.010091138,0.010831644,0.014070787,0.0113357715,0.01135431,0.012538193,0.010786278,0.010405689,0.014815413,0.010655247
0.02932557,0.012156895,0.011227858,0.0116070695,0.03176535,0.011593159,0.02136059,0.084183805,0.03093207,0.014990911,0.035689883,0.014671234,0.024002498,0.049708743,0.05990076,0.011470851,0.01696865,0.022679798,0.011345191,0.012022279,0.011316131,0.010914043,0.01080803,0.01327411,0.016262658,0.01565542,0.046353877,0.010797389,0.010547062,0.011152836,0.010940097,0.012962148,0.013688232,0.011162015,0.010728647,0.009272133,0.011938934,0.010717981,0.0131518915,0.010177688,0.011835297,0.012172087,0.010644538,0.011441544,0.010473494,0.012595361,0.011183424,0.011484844,0.011383864,0.010813168,0.016765974,0.011004484,0.011272119,0.013477734,0.0102337925,0.010064818,0.013208042,0.010520949
0.030884333,0.01215312,0.011379597,0.0116375405,0.03325163,0.012343098,0.022394089,0.0637434,0.032243393,0.013867794,0.0311681,0.0141727915,0.02374033,0.060468126,0.05969035,0.012067235,0.016571732,0.025298182,0.011771988,0.012403677,0.011213858,0.011794554,0.012443616,0.011428436,0.016516713,0.01628938,0.044819586,0.01097094,0.0105164945,0.0120956255,0.011163012,0.01283815,0.012819234,0.011363499,0.011341941,0.009756496,0.012726085,0.010979573,0.011840179,0.0103462925,0.018157016,0.011742394,0.011193655,0.010952762,0.010310106,0.014524328,0.011220761,0.011436544,0.009587444,0.010994207,0.011887689,0.011130375,0.011188195,0.012149639,0.011104484,0.010692212,0.015219414,0.011994539
0.029246263,0.011879651,0.011243496,0.01148401,0.03076663,0.011961533,0.022211263,0.07050743,0.033854775,0.014426036,0.030533133,0.014598755,0.025573486,0.05822876,0.056140818,0.011755862,0.014861157,0.023963567,0.01106452,0.01191733,0.012084288,0.011690691,0.013258375,0.0114757065,0.017290914,0.014481288,0.052049696,0.010061519,0.01020882,0.0112607945,0.011286229,0.012880704,0.013153248,0.010527794,0.0108945845,0.009737269,0.012648958,0.010595853,0.00921409,0.009966587,0.0176901,0.012706112,0.012099875,0.011401295,0.009944596,0.014024265,0.011624661,0.010260181,0.01131439,0.01105608,0.013278874,0.011227833,0.01212148,0.0134461215,0.011043924,0.010800817,0.014094864,0.010878591
0.030828832,0.012074393,0.011350179,0.011706758,0.029794497,0.011931105,0.022092108,0.07047601,0.034352664,0.016057841,0.030132027,0.01341955,0.024338325,0.06233824,0.053399608,0.01129529,0.015648188,0.022475312,0.011177736,0.013148656,0.012225478,0.011371546,0.012124234,0.012210288,0.016184596,0.017561737,0.050125096,0.010661223,0.010386267,0.011916537,0.0110096745,0.012806541,0.011475975,0.011744573,0.011346842,0.009234733,0.012949647,0.010842388,0.013633277,0.010131397,0.012776086,0.01045788,0.011550365,0.011005348,0.010654399,0.012105298,0.0119475145,0.011842126,0.011665032,0.0112015065,0.014167377,0.011120264,0.011662247,0.0132922055,0.010633427,0.010558419,0.013784771,0.011596317
0.029263683,0.012031518,0.011290771,0.011583617,0.03185392,0.011932563,0.021546211,0.08329429,0.032049306,0.013274496,0.034826517,0.014250467,0.023371091,0.04709655,0.055946667,0.011737791,0.018315282,0.024723537,0.010810589,0.012581895,0.011593957,0.011292809,0.012288026,0.012120414,0.015705507,0.017296935,0.05023745,0.010390093,0.010217345,0.010796444,0.011526709,0.011849612,0.012249596,0.0111879185,0.010635031,0.009365938,0.012789058,0.010065076,0.008712234,0.010106954,0.015884329,0.010857992,0.010825334,0.012359421,0.010574935,0.012880217,0.01215837,0.011637484,0.012828008,0.011077834,0.013637269,0.011023421,0.011555538,0.012505392,0.010918639,0.010192585,0.015274645,0.01160077
0.031083766,0.012172746,0.0113570485,0.011935736,0.03221824,0.012094106,0.022733012,0.05379702,0.03650189,0.011968865,0.026743947,0.013537555,0.024004202,0.073914975,0.052960016,0.012327013,0.017138638,0.024819747,0.011160214,0.012826624,0.0121713625,0.01203489,0.01208687,0.012537596,0.016371405,0.015740369,0.049283486,0.010924111,0.010837969,0.011381231,0.011373208,0.012619389,0.012042255,0.011831201,0.011616417,0.01003118,0.012756352,0.011022057,0.012846119,0.010616285,0.016200567,0.010927051,0.012004129,0.01095983,0.010025918,0.012905107,0.011399626,0.012028292,0.012628085,0.011107933,0.010670912,0.010800934,0.011127036,0.012934904,0.010597563,0.010752104,0.016318006,0.011192786
0.029540818,0.011791375,0.011200971,0.011432683,0.032443598,0.012022165,0.02030145,0.095207155,0.030641576,0.017877439,0.038619112,0.013441699,0.02520387,0.04502196,0.05562609,0.011619732,0.015991624,0.023774892,0.011768014,0.012132564,0.011204125,0.011828195,0.015137718,0.01289255,0.015332313,0.014401553,0.046786427,0.01028671,0.01005926,0.0110216895,0.011134699,0.0126932785,0.011155509,0.010643213,0.01076075,0.009219751,0.01221302,0.010946296,0.008487107,0.009292637,0.011593768,0.010560842,0.010459863,0.011191052,0.010198094,0.012749779,0.012261538,0.01150452,0.010628997,0.01095963,0.0112378895,0.010767122,0.011341059,0.014933118,0.01041575,0.01123608,0.015802657,0.011002643
0.029338764,0.011907588,0.011234826,0.011441021,0.03247734,0.011673416,0.02077569,0.094984464,0.031447418,0.013187204,0.036974728,0.014037706,0.02145422,0.04966396,0.060993686,0.011470525,0.015302555,0.022277158,0.011124288,0.012072228,0.011045442,0.0114272535,0.013125374,0.012129621,0.014349992,0.015413048,0.045256615,0.010859981,0.010119454,0.010629057,0.010878775,0.01286763,0.011775705,0.011142716,0.011157289,0.009051537,0.012282989,0.010157392,0.0116636455,0.010135885,0.013523678,0.011325109,0.011186224,0.011273422,0.0099447435,0.013679757,0.012395579,0.011854145,0.011299993,0.011118537,0.013078717,0.011630572,0.011243349,0.012151279,0.010275382,0.010559301,0.013176355,0.010975618
0.029630307,0.011909914,0.011066828,0.011462651,0.032171242,0.011734413,0.020521125,0.09044835,0.03147592,0.012970467,0.0363138,0.013159161,0.02265845,0.047748834,0.06200387,0.012008446,0.018599775,0.025492102,0.010926457,0.011774916,0.011831667,0.010777554,0.013623063,0.012230444,0.0156401,0.014442658,0.044145238,0.010121332,0.010697911,0.010892325,0.01061653,0.012184657,0.010943372,0.011478893,0.011086429,0.009308879,0.0122198,0.0104303295,0.010901847,0.009926099,0.015786638,0.01069321,0.011279106,0.011577702,0.010112474,0.013523062,0.0109554045,0.011308877,0.0111207515,0.01091721,0.014445003,0.011099341,0.010917198,0.01259324,0.010380278,0.010530506,0.014071085,0.011112782
0.02958578,0.012071016,0.011079497,0.0114539,0.034471948,0.011992472,0.021230727,0.0862448,0.033917204,0.016561326,0.035203505,0.0131188,0.019885495,0.052927233,0.056626737,0.011657389,0.015743094,0.027857121,0.011476615,0.011815208,0.011870797,0.011780547,0.011118865,0.012342176,0.014714344,0.015002421,0.04292412,0.010917094,0.010689289,0.01111484,0.011277091,0.012372023,0.011938028,0.01195001,0.010918827,0.009221693,0.013400001,0.010946975,0.010953508,0.0104170535,0.013759052,0.011181494,0.010961746,0.011438461,0.010504111,0.013289446,0.0116514,0.010953605,0.010651574,0.010925635,0.013441113,0.010923106,0.011565769,0.012079209,0.010211239,0.01042065,0.0141776195,0.011075183
0.02917374,0.011933509,0.011246619,0.011429932,0.033492565,0.01196906,0.02110405,0.089608364,0.03330329,0.015475034,0.03766384,0.0138920825,0.022911416,0.04873035,0.058062565,0.011708469,0.016560497,0.023831448,0.011580258,0.011927279,0.011271689,0.0109145865,0.015226128,0.011932214,0.014575626,0.0137168225,0.04278695,0.011145929,0.010734291,0.0106973555,0.011596409,0.012089629,0.012948012,0.010359454,0.0104917195,0.010101155,0.0131995035,0.010744389,0.01162437,0.01031721,0.01617257,0.010751549,0.0113130165,0.010622564,0.01013279,0.01294981,0.011345763,0.011279737,0.011018444,0.010719759,0.011326387,0.010646703,0.010953469,0.012726575,0.010429263,0.0103178,0.01471421,0.010501666
0.030129975,0.012284884,0.0114571415,0.01174903,0.033680767,0.012181748,0.021780798,0.065131456,0.039658472,0.0124617135,0.028129363,0.0142978,0.025572589,0.06487395,0.050437756,0.011915422,0.016887765,0.025831183,0.011508259,0.012282545,0.0122920135,0.012406238,0.013209446,0.012745759,0.014648849,0.016001405,0.045833066,0.009802097,0.010942653,0.011416231,0.011427656,0.013144742,0.011887417,0.011532106,0.011368126,0.009329578,0.012485176,0.011252074,0.010419578,0.010231376,0.014297502,0.010809274,0.011294427,0.01169631,0.010722537,0.014239975,0.012229592,0.011553726,0.011124229,0.0108866505,0.015069072,0.01129026,0.010933959,0.012352516,0.011128328,0.010454533,0.01404595,0.011242993
0.031410594,0.012424087,0.011652822,0.011817933,0.0327034,0.012178184,0.022865394,0.046636008,0.040476076,0.011969346,0.026356129,0.014530436,0.025109654,0.081326745,0.04889426,0.01194884,0.017760724,0.025076197,0.010792291,0.012521817,0.012231497,0.012038544,0.013079857,0.011666397,0.016140223,0.01628942,0.04799448,0.010476393,0.011028816,0.01169241,0.011455325,0.012761369,0.012373259,0.011156471,0.011339883,0.009581929,0.013382259,0.010666865,0.011558887,0.010180915,0.0155228805,0.011036005,0.011129005,0.0110746715,0.010811072,0.0138805965,0.011198378,0.011753868,0.0115466425,0.01125689,0.0121598495,0.01196777,0.011484971,0.014074789,0.010539678,0.01068127,0.013226737,0.011108769
0.030425549,0.0120958155,0.011450359,0.011699759,0.03205063,0.01190024,0.022101058,0.0820102,0.03525181,0.013343087,0.033124693,0.014164302,0.02383972,0.055707254,0.052291706,0.012069999,0.017622681,0.021606447,0.011501585,0.01231894,0.011763749,0.011218187,0.011049942,0.01306701,0.0147840595,0.016690167,0.04745933,0.011021663,0.010515115,0.011643692,0.011117439,0.012011263,0.0125731435,0.010834864,0.010776874,0.009966934,0.013917273,0.0101291565,0.010570415,0.010133319,0.014792918,0.010780053,0.011173362,0.011156423,0.010959929,0.013267612,0.011516941,0.011617299,0.009491423,0.010974389,0.012501539,0.011419676,0.011699914,0.014387336,0.010657974,0.0108664455,0.014500715,0.010416699
0.029485239,0.011962298,0.011305831,0.011599464,0.032194957,0.011930319,0.021546014,0.0782062,0.03443651,0.0130563285,0.033995114,0.014766098,0.024400136,0.052510183,0.061008923,0.011742723,0.016815368,0.023625068,0.011257473,0.011742447,0.012145072,0.011462222,0.01331785,0.011098179,0.015649943,0.014861818,0.046760943,0.010336259,0.010345017,0.011566348,0.010831137,0.012062226,0.013380312,0.010464552,0.010929459,0.009666606,0.012397766,0.0110310465,0.010726758,0.010100633,0.01673446,0.010362932,0.0103670955,0.011471645,0.01012654,0.013948118,0.011004223,0.011566366,0.010674214,0.010484721,0.01463057,0.011034749,0.011391382,0.013003721,0.010199639,0.010240508,0.015150701,0.010887516
0.029957924,0.012031195,0.011523275,0.011688038,0.03210349,0.011755082,0.022105493,0.06543007,0.032639742,0.016489176,0.031052504,0.014729597,0.024095641,0.06317419,0.05667171,0.0115041,0.016826706,0.023800904,0.010927498,0.012354446,0.011823024,0.011117631,0.01363078,0.011940781,0.016419796,0.016510626,0.048302844,0.010323993,0.010670266,0.010980835,0.0115032485,0.013113429,0.012504866,0.0118042715,0.01119054,0.010062973,0.012493295,0.011281915,0.013346363,0.010114463,0.012706001,0.01120488,0.012063269,0.010865073,0.01044625,0.0124524,0.01085972,0.011949923,0.012246773,0.010906221,0.012084502,0.010814159,0.011848341,0.012764749,0.0110898325,0.010340174,0.013944647,0.011416435
0.029425796,0.012178572,0.011332438,0.011462756,0.032122906,0.01217108,0.022216756,0.057215918,0.038854815,0.012198822,0.027869042,0.0140608,0.024047028,0.071028076,0.051454388,0.011891993,0.01580119,0.02581043,0.011209149,0.011999633,0.011969825,0.01130385,0.013740996,0.0119888615,0.017201956,0.014963179,0.04890886,0.010562847,0.010410889,0.011403217,0.01140683,0.013353154,0.013994228,0.011877876,0.011029573,0.009699076,0.012862761,0.011088873,0.012706975,0.010028748,0.01472028,0.010691398,0.011686477,0.011073722,0.010179674,0.014707541,0.012145335,0.011297521,0.011102692,0.0108256005,0.013867606,0.012117275,0.011774487,0.012136541,0.01176491,0.00997215,0.013552886,0.011529834
0.029387826,0.0120068155,0.011217505,0.011603956,0.031620976,0.011853723,0.021772496,0.068959594,0.035715617,0.014795601,0.034015436,0.014459957,0.023309447,0.06227942,0.060397003,0.011861201,0.015871806,0.026588403,0.011194272,0.012053785,0.011693224,0.011148706,0.010516214,0.012949823,0.015724493,0.01619174,0.041016288,0.010758883,0.010572845,0.011322384,0.011039845,0.012470962,0.013334774,0.01120893,0.011095312,0.009820185,0.013053367,0.010843488,0.013654713,0.010208298,0.011975353,0.011238122,0.010902382,0.011389249,0.010097063,0.0124140745,0.010537688,0.011669191,0.012375649,0.010772564,0.01384501,0.011198343,0.011922032,0.013221667,0.01062848,0.010162127,0.014460981,0.011600813
0.029202133,0.012372805,0.011642737,0.011879196,0.032181494,0.012586424,0.022709839,0.05565599,0.03996138,0.012968886,0.027986635,0.0144022275,0.023830293,0.0695017,0.051042367,0.01215188,0.017748596,0.023985395,0.010969313,0.012872287,0.012930041,0.012359742,0.012428693,0.012095018,0.01663785,0.01576052,0.048537094,0.010945656,0.010821621,0.011877154,0.011843163,0.0129920235,0.01305571,0.011519431,0.011210569,0.009582802,0.013149727,0.01078218,0.010720517,0.010470557,0.013872177,0.010761093,0.010966386,0.010680595,0.010706499,0.0149408495,0.011917274,0.011916233,0.014569931,0.011165352,0.011143889,0.011834473,0.012205602,0.011794398,0.010775384,0.010623143,0.013832733,0.010922354
0.029459685,0.012022713,0.011148807,0.011567263,0.031580776,0.012276416,0.021199385,0.08317813,0.033581916,0.013388781,0.035252236,0.01445155,0.023090862,0.0522108,0.054514885,0.011575463,0.0164451,0.024724122,0.011266465,0.011823628,0.011042486,0.011817217,0.012575032,0.011092144,0.017441118,0.015365768,0.04787367,0.010497683,0.010556303,0.011404158,0.011178878,0.0120415315,0.012881445,0.011168072,0.011160998,0.009052855,0.012962126,0.010837699,0.011833841,0.010485743,0.012966022,0.0113186315,0.011195229,0.01215856,0.010887762,0.011544252,0.011555455,0.011763356,0.010919388,0.0113443695,0.011460931,0.011658917,0.011524254,0.013668204,0.011156807,0.010509901,0.014894832,0.011445395
0.028546365,0.011988907,0.011178485,0.011511043,0.03219706,0.011845619,0.021808617,0.07675541,0.033598155,0.010996478,0.033118796,0.013536217,0.02455824,0.057367187,0.05790287,0.011393927,0.016151221,0.023060912,0.01170868,0.01208778,0.011380672,0.010752677,0.012684217,0.012627703,0.015226674,0.016530879,0.048743133,0.010610421,0.010544434,0.010899882,0.011208478,0.012969167,0.012512436,0.011083787,0.01157498,0.009920003,0.013456905,0.010633708,0.010929885,0.009831824,0.01485896,0.011205453,0.010859149,0.011580519,0.010565364,0.011592457,0.011852857,0.011754126,0.01078342,0.010897324,0.01355138,0.010835503,0.011941009,0.014166217,0.010762777,0.0109128505,0.015322383,0.011124357
0.029922472,0.012151041,0.011469007,0.011588856,0.031833675,0.012123779,0.021575443,0.07837149,0.033573847,0.015202504,0.030697813,0.014536122,0.0216404,0.06171082,0.05434019,0.011311418,0.01560393,0.028030328,0.01119209,0.012756248,0.012098249,0.011703536,0.014714081,0.012256502,0.01502753,0.0151328165,0.043743312,0.010412173,0.010637705,0.011004603,0.011173238,0.013138807,0.011626547,0.010635168,0.011091751,0.009361718,0.012238617,0.010898196,0.011914539,0.009860048,0.014761172,0.010537862,0.011106098,0.012579875,0.010085746,0.013846628,0.012612881,0.011088629,0.010954108,0.010816679,0.011508316,0.011205329,0.011541065,0.013246698,0.01074304,0.010652976,0.013197947,0.011214227
0.030612512,0.012327467,0.011293972,0.01174942,0.031209098,0.012209036,0.022841237,0.04776126,0.035951123,0.0125642065,0.024710042,0.014453742,0.025665915,0.071578205,0.052702896,0.011853181,0.016887736,0.026396506,0.010804953,0.012815757,0.011524177,0.011907385,0.018984513,0.013054926,0.015927745,0.016956855,0.049944203,0.010481024,0.0110223545,0.010896251,0.011440777,0.012554775,0.012577279,0.011834882,0.01119178,0.009458949,0.013269552,0.010920871,0.012735575,0.010415326,0.014133709,0.010368857,0.011429037,0.010393117,0.010656415,0.013142048,0.011463566,0.011470951,0.011595334,0.011125464,0.0145817995,0.011411236,0.011393603,0.014786118,0.011600969,0.011077628,0.014195061,0.011687583
0.03007116,0.01196104,0.011376448,0.011573716,0.032725107,0.012134543,0.0218491,0.073047355,0.03684251,0.012942582,0.03394025,0.013926462,0.021863306,0.062099062,0.056843963,0.011767919,0.015864784,0.023475163,0.0112057645,0.012156766,0.011661227,0.011536493,0.010842929,0.011259347,0.016249212,0.015803656,0.04930943,0.010960366,0.010456674,0.011127158,0.010913994,0.012364207,0.01190847,0.011036384,0.011080325,0.009793548,0.012911039,0.010962634,0.011779956,0.010276469,0.014607226,0.010652532,0.010666606,0.011194817,0.0106993355,0.012944891,0.011710074,0.011377709,0.0096343625,0.011415126,0.012565018,0.010927495,0.011617284,0.014396281,0.010758604,0.01025814,0.013111165,0.011562748
0.030269487,0.012402463,0.011326714,0.012067956,0.033569798,0.011690853,0.022567539,0.057886764,0.036119733,0.015013716,0.02837857,0.014261132,0.02354031,0.07124154,0.058379345,0.01177897,0.017371818,0.024340957,0.01119488,0.012570753,0.011907434,0.011216526,0.012221557,0.011993029,0.016357929,0.016448721,0.046780646,0.011139186,0.010963765,0.011635506,0.011901158,0.0123287225,0.012220775,0.011041192,0.010859255,0.010129867,0.012823135,0.011231284,0.0107221585,0.009743126,0.012100897,0.011289207,0.011431393,0.011951943,0.010702903,0.013984153,0.011689433,0.011650836,0.010382967,0.011020935,0.013110028,0.011266392,0.011528618,0.011605022,0.010447076,0.010837474,0.014011418,0.0113510545
