i2_health,age,household_size,cantril_ladder,r1_1,r1_2,protective_behaviour_nomask_scale,week_number,within_mandate_period,state_New South Wales,state_Northern Territory,state_Queensland,state_South Australia,state_Tasmania,state_Victoria,state_Western Australia,gender_Male,i9_health_Not sure,i9_health_Yes,employment_status_Not working,employment_status_Part time employment,employment_status_Retired,employment_status_Unemployed,i11_health_Not sure,i11_health_Somewhat unwilling,i11_health_Somewhat willing,i11_health_Very unwilling,i11_health_Very willing,WCRex1_Somewhat badly,WCRex1_Somewhat well,WCRex1_Very badly,WCRex1_Very well,WCRex2_A lot of confidence,WCRex2_Don't know,WCRex2_No confidence at all,WCRex2_Not very much confidence,PHQ4_1_N/A,PHQ4_1_Nearly every day,PHQ4_1_Not at all,PHQ4_1_Prefer not to say,PHQ4_1_Several days,PHQ4_2_N/A,PHQ4_2_Nearly every day,PHQ4_2_Not at all,PHQ4_2_Prefer not to say,PHQ4_2_Several days,PHQ4_3_N/A,PHQ4_3_Nearly every day,PHQ4_3_Not at all,PHQ4_3_Prefer not to say,PHQ4_3_Several days,PHQ4_4_N/A,PHQ4_4_Nearly every day,PHQ4_4_Not at all,PHQ4_4_Prefer not to say,PHQ4_4_Several days,d1_comorbidities_No,d1_comorbidities_Prefer_not_to_say,d1_comorbidities_Yes
0.0069594593,0.007860624,0.007122284,0.007242245,0.008226795,0.007855962,0.04937858,0.016335094,0.38374972,0.03273898,0.010041065,0.039524987,0.008427052,0.021472305,0.016406918,0.057970762,0.0066985916,0.007369815,0.008364997,0.008103002,0.0072854003,0.008145944,0.006882724,0.0051892484,0.0070102653,0.00673498,0.009887049,0.013062884,0.0065487074,0.0059983996,0.0073804087,0.007487693,0.0082022725,0.0065618395,0.007782195,0.0069142105,0.0066193156,0.006413908,0.0064876964,0.009669823,0.0061693047,0.007827876,0.006954761,0.0070487354,0.008027141,0.0063477894,0.012734189,0.0062048393,0.006553805,0.0070084715,0.006290103,0.00847035,0.0063473685,0.0073519386,0.0072165495,0.0061865286,0.0061300257,0.007234642,0.007781424
0.0069970563,0.007907545,0.007204223,0.0072843204,0.008203971,0.007574459,0.050277196,0.01664405,0.37740526,0.031694833,0.009405193,0.043529928,0.0083151115,0.020938179,0.013722906,0.059312314,0.0067626736,0.0075123343,0.0085344305,0.00842056,0.007238581,0.008289083,0.0069606286,0.006244823,0.0075299344,0.0068935603,0.010655785,0.012545825,0.006457328,0.00597414,0.0073637017,0.007888125,0.008339766,0.006839737,0.008119616,0.0067908475,0.0069584968,0.0066935895,0.0064663095,0.009511059,0.006151101,0.010901784,0.0070711453,0.0070563494,0.0070346976,0.006071733,0.011465625,0.0062792585,0.00642852,0.0067478935,0.0065777735,0.006702456,0.00609266,0.0068011903,0.009138533,0.0060380003,0.00624976,0.007779251,0.008004826
0.0068602744,0.007711369,0.007134566,0.006968034,0.007882437,0.007738414,0.04884999,0.015883591,0.3876732,0.03200988,0.009709965,0.0416056,0.008684501,0.022884393,0.015745359,0.06178734,0.0064430404,0.007834467,0.00847476,0.008130465,0.0070413924,0.007955443,0.0069023194,0.0058720573,0.0066206553,0.0065099844,0.011738176,0.012750328,0.006568012,0.0055942615,0.0067398218,0.0077194925,0.008093187,0.006783393,0.0075954474,0.0066735516,0.006730368,0.006359229,0.0066173174,0.00801004,0.0060596336,0.008684169,0.0064031975,0.006669821,0.0075175115,0.0064172912,0.008664898,0.0057517015,0.0061623086,0.007307491,0.006119966,0.00735304,0.0058230213,0.0066211973,0.008389844,0.005856527,0.006117673,0.007129955,0.008064566
0.006644967,0.007597171,0.006877645,0.006942584,0.007817429,0.007642767,0.04843702,0.015745126,0.40476876,0.032937657,0.008824315,0.040384326,0.0083493525,0.02188267,0.014976211,0.0563506,0.006428423,0.0072897114,0.008444513,0.008014499,0.006737359,0.007555962,0.0065261656,0.0053579924,0.0069736824,0.0066487216,0.01039233,0.0125039555,0.0061898045,0.005874676,0.006882336,0.0071633947,0.0077936756,0.006789688,0.0073257987,0.0067053623,0.0066332156,0.0066414545,0.006289764,0.008958384,0.006031878,0.0073498995,0.0066000163,0.006911273,0.005932282,0.005825746,0.009218406,0.005828533,0.0060861763,0.006980312,0.006008663,0.008940538,0.005988414,0.0069625434,0.0073298644,0.0058718324,0.0056035304,0.006553894,0.0076765995
0.0069248234,0.00776803,0.0072118575,0.007339742,0.008224857,0.007856682,0.04805275,0.016389584,0.38688108,0.032501154,0.009026241,0.040371627,0.008418162,0.022909833,0.014961829,0.06179138,0.006469896,0.007515863,0.008579053,0.0076835738,0.0073866136,0.008252959,0.006751157,0.0050528212,0.0070866058,0.00691696,0.010324086,0.012204094,0.0064468603,0.0057030716,0.007287386,0.0072666984,0.0076927817,0.006655691,0.007707473,0.0067117047,0.006914335,0.0066462224,0.0066064224,0.008583046,0.0063122767,0.009447328,0.006344381,0.0073280353,0.0084862495,0.006117531,0.008667333,0.006006929,0.006528706,0.0068374528,0.0061358134,0.0067003286,0.0060303486,0.0071524763,0.0087047545,0.0060528563,0.0061675203,0.008064573,0.007840101
0.00660223,0.007658786,0.0069932933,0.0068166363,0.0076570217,0.0077766217,0.04788893,0.015212068,0.4064701,0.031373672,0.00827068,0.03940584,0.007752153,0.020811027,0.014596043,0.058068704,0.00637293,0.0073042773,0.008011939,0.007686774,0.0070402524,0.0075654024,0.007302545,0.005299607,0.0071861814,0.0065951515,0.009586421,0.012347678,0.0062618754,0.00563315,0.0068849293,0.007185982,0.008059016,0.00615678,0.007515248,0.006633907,0.007294186,0.0065120347,0.0060354127,0.010682927,0.006010948,0.007857434,0.00631401,0.007062419,0.0063870847,0.005783225,0.0088058105,0.00617401,0.0063582915,0.0073748715,0.006251508,0.008649668,0.005457197,0.006906328,0.0078186,0.0059717675,0.0058971737,0.006614553,0.0077966736
0.006877283,0.00788189,0.0072057317,0.007107039,0.008202122,0.007870021,0.051683594,0.016203694,0.38298914,0.033232436,0.008765834,0.04177801,0.009465859,0.02088436,0.016007833,0.059932746,0.006621658,0.008008779,0.008735887,0.008358074,0.0073939026,0.0074927057,0.0072847824,0.0052686296,0.0071052155,0.0070468406,0.010052458,0.012412122,0.006639665,0.0056170453,0.0068614474,0.0073223463,0.0083831195,0.0065091327,0.008293393,0.006489222,0.007275105,0.0066530593,0.0066674184,0.008090378,0.0061819456,0.008932987,0.00678104,0.00703806,0.0070418734,0.006104922,0.009719374,0.006280221,0.006927206,0.007080443,0.0061208094,0.006482681,0.005809396,0.0072265863,0.0077594556,0.0059528737,0.0061775767,0.0075777094,0.008134863
0.006712893,0.0075378274,0.006928216,0.006928633,0.007913919,0.0074266256,0.04609759,0.015532975,0.4068816,0.03195515,0.0097829895,0.040187772,0.00801395,0.021815272,0.013000553,0.06241602,0.0066277925,0.0077097607,0.008224651,0.008073206,0.00661332,0.0076794755,0.0067405263,0.0048194323,0.0073327273,0.006657805,0.010237756,0.012065188,0.006394565,0.0055264747,0.006879803,0.0068113157,0.007967537,0.0061133103,0.0070864502,0.00646549,0.0069496534,0.0062851347,0.0061046025,0.008464926,0.00594219,0.0083836885,0.006086642,0.006923864,0.0072793467,0.0061626993,0.008633272,0.0056759985,0.00657739,0.006098641,0.0059147165,0.006344509,0.005768037,0.0070247543,0.0072799656,0.005791601,0.0060667875,0.007248057,0.007834911
0.006734221,0.007583691,0.0068004844,0.00689182,0.008121973,0.0075345766,0.048428297,0.015816903,0.39983162,0.0317971,0.009403013,0.04188015,0.008588465,0.020965064,0.015838638,0.061885033,0.0066084126,0.0073026796,0.007926439,0.0075291567,0.006693823,0.0076187667,0.007212671,0.0046831146,0.0067767715,0.006828435,0.011190334,0.012307529,0.0060415696,0.0054072933,0.006846795,0.007173694,0.008028706,0.0062338253,0.007372441,0.0063719847,0.0061940495,0.0066311965,0.0063725184,0.0071843048,0.0059637725,0.007060917,0.0060545453,0.0065322216,0.00665182,0.0061033205,0.009575092,0.005895063,0.006479322,0.0069081793,0.006291645,0.008482004,0.0059652333,0.0067801485,0.008031764,0.00597731,0.006183663,0.0065562837,0.0078701
0.0069968407,0.008062268,0.0072270203,0.00737666,0.008359464,0.007950438,0.049711704,0.016586572,0.37933958,0.030205391,0.008614915,0.04221556,0.009011528,0.022799112,0.016327962,0.060344744,0.006695684,0.00781558,0.008342913,0.008322703,0.007335611,0.0081978,0.0072045233,0.005187436,0.007516012,0.007021016,0.010482292,0.012803596,0.0067336806,0.0057619056,0.007094014,0.0075746127,0.008717715,0.0071351454,0.008316505,0.0066893557,0.0066890204,0.006734458,0.006364694,0.008318494,0.0063022324,0.0100644585,0.006510625,0.007033918,0.008365378,0.0065119686,0.00870964,0.0060286988,0.0065184864,0.0071498295,0.0063889283,0.0074447785,0.006080194,0.0071560596,0.0077870325,0.0060688136,0.0064859223,0.007186505,0.008022059
0.0066290684,0.007540804,0.0069084205,0.0068517956,0.0077722105,0.0075123813,0.04657347,0.01564293,0.4125449,0.02994943,0.008271226,0.03735234,0.008163402,0.020036703,0.016269395,0.05476355,0.0062325103,0.0073707337,0.008437217,0.0075566056,0.006921863,0.007867424,0.0067775706,0.004989767,0.0069280835,0.006892568,0.0104292175,0.0129452115,0.006555857,0.005746527,0.0069293184,0.0070399554,0.007954184,0.0064908788,0.007432717,0.0067778295,0.006646991,0.0066895816,0.006092529,0.008541708,0.0057071317,0.0078086583,0.0062695593,0.0072420277,0.008732585,0.006176754,0.008764262,0.005645194,0.006218726,0.0073601087,0.005876291,0.0076737604,0.005940805,0.0068158493,0.0083478885,0.00552203,0.005902942,0.007466538,0.007499967
0.006949903,0.007948402,0.0071587916,0.007176182,0.008090165,0.008095554,0.048830327,0.016203988,0.37497002,0.03258702,0.008647074,0.042437434,0.008391782,0.02198012,0.01487286,0.06362578,0.0067215976,0.0076486263,0.008375371,0.008784544,0.0070325574,0.008321196,0.0070262803,0.00512298,0.006941939,0.0068666413,0.009823924,0.013183474,0.0065661506,0.0057974188,0.0071475916,0.0073001985,0.008396378,0.007435811,0.008147959,0.00666763,0.0072227228,0.0068161646,0.0066779205,0.010723728,0.00591751,0.008150244,0.0071368464,0.007712426,0.007167771,0.0065180366,0.011774688,0.006112175,0.0066731544,0.006998452,0.0061998656,0.008264627,0.005954765,0.0068533295,0.008113724,0.00606409,0.006003819,0.007472982,0.008197281
0.0070097707,0.008010303,0.0072447956,0.007258057,0.00837451,0.0081929825,0.050052926,0.016705878,0.3720392,0.032271035,0.00975894,0.044915628,0.0081521375,0.02335116,0.0126265595,0.063232824,0.0068981,0.007810723,0.009180508,0.008703094,0.0072201286,0.008410538,0.006810047,0.006309344,0.0071527064,0.0069746617,0.009772667,0.012622491,0.00673016,0.0059525766,0.0070160856,0.0076789637,0.008589994,0.006988145,0.007941346,0.0068523665,0.00718028,0.0067494763,0.006509661,0.010335995,0.005949356,0.009384897,0.0070052748,0.0073818755,0.008609898,0.006296284,0.008551119,0.006145014,0.0066770324,0.006418816,0.006228609,0.007065898,0.006035361,0.0071194647,0.007657767,0.006176686,0.006489378,0.0070849503,0.008135626
0.0068361918,0.0077285725,0.0069479,0.006966129,0.007916665,0.007684217,0.047761027,0.015418589,0.39479128,0.031082293,0.008777988,0.044071622,0.007890514,0.02055237,0.012453632,0.061335947,0.006645724,0.007819393,0.008547722,0.0077935522,0.0069001606,0.0075664674,0.0064950585,0.0048351428,0.007249862,0.006913397,0.0098088365,0.011738909,0.0066190106,0.0055817273,0.0070757433,0.0073197475,0.008109247,0.0062602186,0.0073807514,0.0067992727,0.0067317,0.006516413,0.0062137493,0.008720163,0.0057904567,0.008463116,0.006391284,0.0071511623,0.006829052,0.00637359,0.012819628,0.006356506,0.006040612,0.005532144,0.0061362465,0.008761541,0.006091975,0.0068105445,0.008609601,0.0060976483,0.0061684777,0.0078679565,0.007851498
0.006969104,0.007900865,0.0073455134,0.0071948846,0.0082523385,0.0077829626,0.04882331,0.016156476,0.3810219,0.032281347,0.009166558,0.0411248,0.007830298,0.023759944,0.01759476,0.061962705,0.0068195174,0.0072556036,0.008588524,0.008251693,0.0069418484,0.0076697455,0.0068255547,0.005201854,0.0073535056,0.006806613,0.010026537,0.012881824,0.006457454,0.005924399,0.006796404,0.0072974847,0.008044495,0.006583162,0.007090367,0.006751552,0.0070772264,0.006804961,0.006637451,0.009698566,0.006073488,0.008575264,0.0065272567,0.007039709,0.007347738,0.006164192,0.0089172665,0.005959721,0.0062468047,0.007441728,0.0064190053,0.009497315,0.0060147983,0.006946952,0.007963088,0.0057689147,0.006507647,0.007806727,0.007828287
0.0066462285,0.007645955,0.0069806855,0.0069666607,0.007864722,0.0076321955,0.046602156,0.015794134,0.40263262,0.0323543,0.009436757,0.04043769,0.008365,0.020958886,0.014447287,0.059376583,0.006540957,0.0073028826,0.008195189,0.0075062625,0.0068668397,0.007896605,0.006986989,0.004983184,0.006620281,0.006673567,0.009763771,0.012108275,0.0066029374,0.0054600597,0.0067725466,0.0077596,0.00821112,0.0065122847,0.007664606,0.00669106,0.006597768,0.0067325975,0.0064024697,0.008663727,0.005945599,0.009026933,0.0061968016,0.0064671435,0.0065384847,0.005934016,0.00948745,0.0057843043,0.006075065,0.0069975406,0.005880867,0.007482219,0.005781023,0.007072419,0.008206383,0.005970428,0.006107464,0.007365117,0.008023283
0.0066901464,0.0077439994,0.0069221915,0.006968005,0.007678961,0.008160053,0.04797827,0.015781004,0.39345083,0.033143196,0.008611325,0.04189392,0.008571619,0.0206279,0.013436601,0.061151054,0.006334533,0.0073523317,0.00879773,0.008165746,0.006844561,0.0077510527,0.0065578907,0.004887258,0.006778727,0.0069492725,0.010796369,0.012278209,0.0066131903,0.005752705,0.0066356095,0.0069139414,0.008191733,0.0068354877,0.0073361625,0.006520559,0.0068775085,0.0062570204,0.0062570362,0.0077956296,0.005922289,0.010000972,0.0064390767,0.0068998234,0.007875536,0.0064638346,0.009663532,0.0060430574,0.0065619117,0.007662901,0.0061347694,0.008193343,0.0061324365,0.006813031,0.008325101,0.0058896136,0.006017256,0.006951444,0.007720748
0.006995543,0.007825054,0.007359333,0.007061347,0.008028813,0.007965202,0.0502501,0.016186722,0.38119859,0.031979688,0.008827718,0.042070325,0.009328422,0.022991193,0.01499815,0.06176089,0.0066273413,0.007598308,0.008398108,0.008092741,0.007139002,0.0075655966,0.006958935,0.0050707143,0.0075789657,0.0071489606,0.010590763,0.012766924,0.006508226,0.0057022055,0.0072400034,0.0077747167,0.007901536,0.0066544553,0.00714522,0.0070415167,0.0079170475,0.007012448,0.006688844,0.008528049,0.0061747883,0.008349884,0.006871877,0.007250696,0.0071275993,0.0058835153,0.009420774,0.0062327343,0.006585931,0.0070508495,0.006374673,0.007171458,0.0058378866,0.007385304,0.008164663,0.006269904,0.006296449,0.007188124,0.007885176
0.0069824774,0.007805054,0.0070488323,0.007331018,0.008245787,0.007817312,0.047324643,0.016219234,0.38270965,0.03469211,0.010075546,0.046484135,0.008233866,0.022108054,0.015784469,0.05939154,0.0068922928,0.007218423,0.008993446,0.008101948,0.0070607,0.007491806,0.0068251416,0.004922932,0.0077088713,0.006647631,0.009384757,0.013094426,0.006803118,0.005739239,0.007496649,0.0072007044,0.007510209,0.0066498015,0.0071761073,0.006666568,0.006852932,0.006541212,0.0062295645,0.009898801,0.0058955927,0.0088715665,0.0071345475,0.00709513,0.0066773444,0.006378508,0.008552326,0.006435605,0.006408125,0.007131806,0.0063946587,0.0063994653,0.006265243,0.0071663167,0.008550497,0.0056399517,0.0059240027,0.007896915,0.007821378
0.0066508297,0.007728583,0.006870338,0.0068848017,0.008051969,0.0076628663,0.04873465,0.015993247,0.3957011,0.030779706,0.0087798545,0.039778557,0.008017876,0.0219657,0.01735087,0.057956308,0.0065291454,0.00738078,0.007961437,0.008070709,0.0070869992,0.0077793756,0.006706685,0.0053740987,0.0069805607,0.0070575373,0.009768742,0.012438676,0.0063564563,0.0054558255,0.0072252136,0.007468601,0.007815031,0.006893226,0.007875998,0.006568394,0.0067876196,0.006592037,0.0060056057,0.009362142,0.00629562,0.008567279,0.0065949657,0.0075029517,0.0078939125,0.006047849,0.009759812,0.0059281425,0.006300809,0.006926055,0.0060073333,0.007389329,0.005855424,0.0072044097,0.007930466,0.0058741267,0.0058056507,0.0075031873,0.00816452
0.0069077727,0.007810183,0.0070539806,0.0070922375,0.0076256753,0.007924952,0.048684973,0.01660296,0.3832453,0.03186819,0.009579353,0.041255064,0.008294036,0.023843465,0.015054829,0.06382051,0.0065443083,0.007767109,0.008626985,0.008529262,0.0067123743,0.007848136,0.007109907,0.005298068,0.0076036975,0.006724194,0.011743717,0.012465086,0.006524407,0.005775774,0.006907842,0.0072174035,0.007959774,0.0064161746,0.0077929744,0.0066633816,0.007635943,0.006689833,0.006237391,0.008145641,0.0058629294,0.009806531,0.006529992,0.007414882,0.007056831,0.0061033326,0.008785177,0.0062767547,0.006656807,0.00686424,0.0065041888,0.0064145005,0.0061519034,0.0070545496,0.0077337744,0.0057481625,0.006157942,0.0074889,0.007785668
0.006578745,0.007566119,0.0068904525,0.006711117,0.0075937696,0.0077375965,0.04768012,0.015727459,0.4095094,0.029366484,0.008025101,0.03844982,0.008905371,0.020197703,0.01436104,0.060578912,0.0063273935,0.007472901,0.008192651,0.0076637533,0.0069768876,0.007668421,0.006359903,0.0048409747,0.007271062,0.006837172,0.010975496,0.011715097,0.00620366,0.0055681677,0.006819935,0.006751015,0.0078398315,0.00605923,0.007623482,0.006672933,0.0063240863,0.006341268,0.006096879,0.009616456,0.0061693685,0.008055226,0.0065166354,0.0068261363,0.0068364907,0.0060096416,0.008481496,0.0060878727,0.006231575,0.006403925,0.0058933645,0.008801008,0.0057699247,0.006652943,0.008115874,0.0055751377,0.0056834,0.008102496,0.007689731
0.0068827937,0.007832696,0.00703321,0.007164485,0.008207121,0.00775471,0.04826643,0.016339554,0.3863503,0.033108063,0.009010492,0.038926184,0.0105852755,0.022791436,0.017071627,0.057490412,0.0063998597,0.0074019227,0.008545008,0.008184106,0.0070521007,0.0075179967,0.006944293,0.005746882,0.007427609,0.006830771,0.011225298,0.012526469,0.006801316,0.0055665076,0.0069631715,0.0075427364,0.007918107,0.0068358155,0.008065392,0.006461071,0.006700683,0.006323885,0.006269378,0.010241768,0.006447139,0.009223521,0.006631845,0.006821604,0.0062883664,0.005870467,0.010960573,0.005999298,0.0061553153,0.006673875,0.0060724155,0.008613163,0.005877659,0.006654566,0.008467708,0.0059581744,0.0062202737,0.0071089636,0.007648086
0.0069363113,0.0077758254,0.00733324,0.0071342047,0.0080738915,0.00774629,0.049293865,0.016031476,0.37842974,0.03215739,0.008903049,0.040577218,0.009364013,0.022113869,0.014444437,0.059718415,0.00680695,0.008120934,0.008327496,0.008191525,0.007281305,0.008219024,0.0070507,0.0053490787,0.0075114165,0.0072686225,0.010287322,0.012899904,0.0067494675,0.005885139,0.007241553,0.007672025,0.0084947925,0.007021178,0.008268892,0.0067131375,0.0069632223,0.006876018,0.00647825,0.008726644,0.005898064,0.008965189,0.006863906,0.0070863143,0.009254574,0.0066400967,0.012593402,0.006310429,0.006424516,0.0065523707,0.0062135,0.008616923,0.0058749598,0.0067181955,0.007930542,0.005912905,0.0063120564,0.0069941552,0.008400149
0.0068559367,0.007869425,0.007029007,0.0069453963,0.008218553,0.007854372,0.04909334,0.01656856,0.3920501,0.031942163,0.008632756,0.03879043,0.008792521,0.022437826,0.017905504,0.060897037,0.006478095,0.00746077,0.008488058,0.008064359,0.0070211333,0.007744815,0.006842742,0.0048159896,0.007305936,0.006736083,0.00964526,0.0123548,0.0066720797,0.0059911017,0.00722397,0.0076553696,0.007762515,0.0062796124,0.0074993633,0.006573234,0.007081614,0.0065036104,0.0063470313,0.0097141825,0.0061917272,0.0075826263,0.0068410216,0.0070296386,0.007484671,0.0061413287,0.010329913,0.006202919,0.0061757956,0.0065001794,0.0060483525,0.0063021844,0.005744316,0.006698808,0.00798474,0.0060511325,0.005998754,0.0068905232,0.007656766
0.0068791546,0.0077636316,0.0072051627,0.007073602,0.008137396,0.0077832467,0.047877938,0.016463589,0.3868021,0.033902105,0.009101747,0.041645437,0.007806688,0.022588648,0.016280478,0.05874018,0.0064587225,0.0075762267,0.0082743615,0.008045693,0.0072316546,0.0074872896,0.006670928,0.0058069467,0.006760509,0.006906579,0.010155392,0.012694672,0.006659828,0.0058425893,0.0072904276,0.0075806454,0.008302138,0.007177219,0.008339054,0.0066863727,0.0076648965,0.006644574,0.0063164476,0.00811429,0.005961379,0.008407519,0.0065601887,0.006986437,0.0073826825,0.006124485,0.009248524,0.0057797763,0.0066368114,0.0064212414,0.006301078,0.008927011,0.005622848,0.007379535,0.008118441,0.006159261,0.0059395647,0.0072773527,0.008027344
0.0068300385,0.007794277,0.007050659,0.007154166,0.008081401,0.0078029647,0.049390633,0.015776532,0.3867663,0.031965084,0.009345648,0.03978455,0.009384106,0.021463187,0.015819585,0.060316633,0.0067930496,0.0074868165,0.008251073,0.008357342,0.007238424,0.008148562,0.006867833,0.0052074725,0.00667757,0.006766624,0.0108803045,0.012553735,0.006156521,0.0056449594,0.0071551823,0.007233277,0.008278211,0.0063992497,0.0075500333,0.0066705653,0.006762811,0.0064950576,0.0063355737,0.009800484,0.00620052,0.009020346,0.00649917,0.0071170656,0.008000255,0.0063233487,0.009907671,0.0061415546,0.0065718633,0.0064503667,0.006201507,0.009114114,0.0062777917,0.007095355,0.0076518916,0.0060946094,0.0062156934,0.0067077256,0.007972642
0.0065430216,0.007517421,0.006925559,0.0068721334,0.007734402,0.007440988,0.046769172,0.015469564,0.40560427,0.031474855,0.008670022,0.042281814,0.007723595,0.022709467,0.014615365,0.059423048,0.0063940915,0.0073809014,0.00836408,0.0077465456,0.006494939,0.0077390084,0.0065750605,0.005357855,0.0066455407,0.0064957608,0.0104713235,0.012760025,0.0062946836,0.005240881,0.0067635817,0.0069597964,0.0077747474,0.00659148,0.007030236,0.006541869,0.0063934643,0.0063202227,0.0058607757,0.009353553,0.0058552627,0.008777533,0.0065728044,0.006545128,0.0077470806,0.0060747247,0.008532291,0.006001661,0.0061188457,0.0067842975,0.0059646354,0.006796624,0.0055450182,0.0068768896,0.008455522,0.005539068,0.005774781,0.007257085,0.0074556614
0.007011595,0.007998651,0.007269202,0.007378257,0.008022496,0.00810416,0.04976459,0.016312635,0.3703889,0.031492747,0.009187805,0.042563092,0.007914071,0.021642124,0.014848263,0.06528871,0.0069026267,0.00791039,0.008703643,0.008374325,0.0070918105,0.007851422,0.00688582,0.0053463643,0.0075560156,0.0069107055,0.011651897,0.012821018,0.0066906675,0.006153633,0.006765911,0.00742638,0.007960127,0.0061469544,0.007406301,0.0068775574,0.0070693432,0.006945286,0.006647974,0.009071073,0.0059708776,0.010115438,0.0067606643,0.0072974064,0.008390797,0.006046729,0.0116789825,0.006109802,0.0059876884,0.006886788,0.0062558167,0.010252675,0.0059469077,0.007562243,0.00827696,0.0061036367,0.0063194875,0.007656636,0.008025941
0.0068677054,0.007896763,0.0070752664,0.007177128,0.008045878,0.0077633453,0.0490776,0.016305748,0.38542607,0.030592546,0.008769857,0.04280825,0.008326913,0.023628302,0.014078211,0.061038215,0.0068126605,0.00780888,0.008001961,0.008208721,0.0071834647,0.007923643,0.0067478884,0.0055280593,0.007065044,0.0068798736,0.01125981,0.0121563235,0.006491547,0.00586905,0.0073292125,0.0070510115,0.008261497,0.006799132,0.007199069,0.0064774486,0.0072742505,0.0066843247,0.0062354994,0.008865259,0.006108114,0.008471258,0.0069133337,0.007242573,0.008354996,0.0061801984,0.009063261,0.006054971,0.0066274907,0.00616348,0.006181346,0.008191431,0.0060192808,0.0075508635,0.0078695435,0.0060407277,0.006201555,0.008087035,0.007687094
0.0068451497,0.0077170045,0.0070606,0.0070614107,0.008182586,0.0076669203,0.049347162,0.016116474,0.3923509,0.032064237,0.009513964,0.041696716,0.007781219,0.022263333,0.014225645,0.059206378,0.006397662,0.007876835,0.007873814,0.008174747,0.007083393,0.0077334763,0.006671596,0.005714133,0.0069110985,0.0069288607,0.009570869,0.013716982,0.0064556715,0.005509806,0.0071184733,0.0071966485,0.008475204,0.0061093876,0.0077834916,0.0067134537,0.00605451,0.006203733,0.0066352324,0.0096329795,0.006182692,0.009053188,0.006542031,0.0071994923,0.007752886,0.0062116184,0.008653296,0.006137701,0.0063434327,0.006663552,0.0061092954,0.008230356,0.0060081272,0.007118445,0.008102188,0.0056641344,0.006026437,0.006238997,0.008120238
0.006693712,0.007691294,0.0070281075,0.007069633,0.007998047,0.0077273254,0.04777195,0.0160708,0.39306426,0.033113953,0.009543306,0.03984518,0.0075879022,0.022148006,0.016375301,0.05812919,0.006518066,0.007387139,0.008091957,0.008104609,0.0068268627,0.007902717,0.0068437713,0.005195123,0.007619061,0.0070582624,0.0105106,0.012694283,0.0061099962,0.005786729,0.0070672925,0.00744056,0.0083188815,0.007092631,0.0073174085,0.0070095537,0.0066629993,0.0061502466,0.0063452725,0.00944315,0.0061593247,0.007904364,0.006278985,0.006679989,0.007127506,0.006160181,0.009800174,0.005988644,0.0064720702,0.006975528,0.0059756753,0.008596283,0.005971108,0.0068354933,0.007777166,0.005997497,0.0062031606,0.008418457,0.0073232623
0.0070217643,0.007967785,0.0073624123,0.0072494526,0.00815147,0.008124519,0.052182212,0.016456528,0.37326428,0.032567345,0.008725214,0.04222722,0.008119813,0.021992397,0.015188395,0.060646743,0.006544972,0.0074196775,0.008895753,0.008285859,0.007338923,0.008607827,0.007293631,0.0055566016,0.007990662,0.0067805257,0.010272946,0.012685543,0.00669397,0.0059085093,0.006998148,0.0076018074,0.0085113235,0.006598925,0.00744359,0.0067793233,0.007433294,0.0067454902,0.0065291487,0.009916157,0.0064448183,0.008099794,0.00701731,0.0073607396,0.007772928,0.0066167773,0.013542465,0.0063478937,0.0066835666,0.006356762,0.006427108,0.006462131,0.00644825,0.0072967946,0.0077301133,0.00622986,0.0062284768,0.006839631,0.008014502
0.0069628675,0.007972621,0.0071319286,0.007223725,0.008233224,0.007848248,0.049502905,0.016315317,0.38199398,0.03316274,0.009798558,0.03906619,0.009000212,0.020972729,0.01878076,0.05798009,0.006473268,0.008385312,0.00818169,0.008396571,0.007170426,0.00840194,0.0072917766,0.0051892237,0.0070783636,0.0074648964,0.009965951,0.013218665,0.00677757,0.0056679174,0.007514206,0.007408871,0.008204773,0.0063634655,0.007354939,0.007026543,0.006967774,0.0067122825,0.006388658,0.010231334,0.006211797,0.008612857,0.0067859287,0.0070991204,0.007345318,0.0061081946,0.009514345,0.006286575,0.0063019264,0.0078205,0.006248189,0.0074353633,0.005896506,0.0068384367,0.00893734,0.0058836914,0.0060032434,0.007452211,0.0074358666
0.0067847418,0.007655093,0.006941162,0.006893028,0.008111263,0.007805031,0.047448937,0.015985904,0.3898204,0.03412764,0.008337034,0.038986973,0.007530073,0.023612842,0.01574428,0.06054625,0.006418521,0.0076862844,0.008344064,0.007851696,0.0071961377,0.007300416,0.006708655,0.004954158,0.007596167,0.0069216425,0.009529104,0.012036028,0.0066252523,0.005926905,0.006892415,0.00791155,0.0077001126,0.006570415,0.0073286667,0.0064891875,0.0074087954,0.0070978543,0.0064324085,0.010158246,0.00589395,0.008649768,0.006275762,0.0069592623,0.0082886005,0.005984787,0.008469757,0.0059903595,0.006670934,0.0075721783,0.0059183603,0.009418139,0.0060172873,0.006683437,0.008529458,0.005792447,0.0060008233,0.0080128955,0.0074565127
