i2_health,age,household_size,cantril_ladder,r1_1,r1_2,week_number,state_New South Wales,state_Northern Territory,state_Queensland,state_South Australia,state_Tasmania,state_Victoria,state_Western Australia,gender_Male,i9_health_Not sure,i9_health_Yes,employment_status_Not working,employment_status_Part time employment,employment_status_Retired,employment_status_Unemployed,i11_health_Not sure,i11_health_Somewhat unwilling,i11_health_Somewhat willing,i11_health_Very unwilling,i11_health_Very willing,WCRex1_Somewhat badly,WCRex1_Somewhat well,WCRex1_Very badly,WCRex1_Very well,WCRex2_A lot of confidence,WCRex2_Don't know,WCRex2_No confidence at all,WCRex2_Not very much confidence,PHQ4_1_N/A,PHQ4_1_Nearly every day,PHQ4_1_Not at all,PHQ4_1_Prefer not to say,PHQ4_1_Several days,PHQ4_2_N/A,PHQ4_2_Nearly every day,PHQ4_2_Not at all,PHQ4_2_Prefer not to say,PHQ4_2_Several days,PHQ4_3_N/A,PHQ4_3_Nearly every day,PHQ4_3_Not at all,PHQ4_3_Prefer not to say,PHQ4_3_Several days,PHQ4_4_N/A,PHQ4_4_Nearly every day,PHQ4_4_Not at all,PHQ4_4_Prefer not to say,PHQ4_4_Several days,d1_comorbidities_No,d1_comorbidities_Prefer_not_to_say,d1_comorbidities_Yes
0.045497067,0.01146284,0.00966584,0.0102010025,0.0554462,0.012270906,0.0298927,0.046622522,0.009710348,0.060520574,0.017044842,0.017386757,0.04249609,0.08185942,0.011477966,0.024817899,0.03897388,0.010751734,0.010540898,0.009716806,0.010998613,0.009301722,0.010354673,0.021472773,0.014555352,0.0787111,0.009590994,0.009068186,0.009738107,0.011593432,0.011553171,0.010733395,0.010383148,0.008786572,0.009267211,0.010579915,0.0095347455,0.011286362,0.007978736,0.010142375,0.010078044,0.010505984,0.012140303,0.00708975,0.008889615,0.009298843,0.007963024,0.009347331,0.008593631,0.009688379,0.008560459,0.009764948,0.01023403,0.007259339,0.008966933,0.009379707,0.010252806
0.041728653,0.011313606,0.010166384,0.010827124,0.04803285,0.01150237,0.031314593,0.038684607,0.009417082,0.07990063,0.016693758,0.020869518,0.038070373,0.09017939,0.010966364,0.021141373,0.036339484,0.009689815,0.010105388,0.009636401,0.009868141,0.0072139683,0.010457212,0.023730006,0.017315645,0.078592554,0.009136433,0.010187107,0.009229416,0.01158797,0.011344587,0.011111335,0.0095154075,0.008405323,0.007742384,0.0108453585,0.009557944,0.008598242,0.008200735,0.0077114436,0.00973314,0.009854854,0.009257983,0.007668609,0.011907691,0.009308171,0.008282791,0.009308986,0.008479331,0.010365752,0.008547635,0.010307454,0.011117666,0.006707918,0.008502004,0.014607162,0.009111886
0.04092353,0.011614948,0.010830912,0.010811034,0.051718686,0.01256571,0.031493157,0.043784223,0.008078311,0.061661456,0.018031504,0.017874217,0.04980594,0.07627128,0.010933256,0.028515473,0.03174304,0.009392326,0.010240809,0.01084695,0.010489221,0.008349341,0.0124086775,0.023660483,0.018832406,0.07598052,0.008389451,0.009363716,0.009674111,0.013348314,0.01197448,0.012356074,0.009202019,0.008577975,0.009564954,0.011621422,0.009274781,0.010467348,0.0081966445,0.008275942,0.010917627,0.010045564,0.009462777,0.008356154,0.009980216,0.009463159,0.008685187,0.00905295,0.009120967,0.011003633,0.009597915,0.009891215,0.009818128,0.0074068946,0.008006936,0.011970131,0.01007598
0.043264344,0.011767951,0.010563857,0.010907496,0.06037977,0.0118098045,0.031217705,0.039405912,0.009643536,0.06451451,0.012558328,0.018932821,0.03883799,0.08251726,0.01104216,0.02576923,0.037091002,0.01029698,0.010644182,0.0105547095,0.009316089,0.008150183,0.012010874,0.022928303,0.014375494,0.07457592,0.009575644,0.010640547,0.010311644,0.012970021,0.011301899,0.010592181,0.010838058,0.008689892,0.007967622,0.011727788,0.009746312,0.007692328,0.0085309865,0.010010512,0.011372184,0.010618064,0.010230804,0.0076145856,0.011592376,0.008779136,0.008736765,0.011154284,0.009157575,0.008780599,0.010459195,0.0111626,0.010232363,0.008015378,0.009035144,0.0094991615,0.009887998
0.040911645,0.011688386,0.010622568,0.011084771,0.05093976,0.012057023,0.030642284,0.04204395,0.012715034,0.068675116,0.016378086,0.018408604,0.044666015,0.08815983,0.010912099,0.025409395,0.035662323,0.00992736,0.010304767,0.011054376,0.00911768,0.008103891,0.010618336,0.02110176,0.015535318,0.07383439,0.008598926,0.01066722,0.009795404,0.012127138,0.012046277,0.010990273,0.010636412,0.007977888,0.008101279,0.011520096,0.011259382,0.0083316425,0.0074982103,0.008738856,0.010919545,0.009595354,0.008668,0.007997402,0.011457529,0.009469636,0.010406712,0.0090617,0.008850742,0.008668942,0.009020748,0.009881276,0.010753981,0.006710455,0.0090714395,0.010781259,0.009821439
0.044251557,0.011386059,0.010217287,0.010492977,0.050108213,0.01202414,0.032665815,0.04786729,0.010293565,0.053089578,0.019701967,0.017544437,0.046304647,0.07841557,0.011223918,0.019668601,0.04102257,0.008689781,0.010184382,0.009500726,0.0099807745,0.008593484,0.009799827,0.021527892,0.019629978,0.08297403,0.008745903,0.008498474,0.010039509,0.0113558825,0.012635309,0.010386881,0.0099591045,0.008442309,0.009391435,0.011121056,0.01008024,0.012977685,0.008209944,0.012515469,0.009765948,0.01046258,0.009644139,0.00863545,0.009289695,0.010372821,0.00889568,0.010190104,0.0073767276,0.011586985,0.0085802255,0.0092586605,0.009244392,0.007662575,0.009124258,0.008933233,0.009458306
0.039567985,0.011370337,0.009908192,0.010856164,0.04938276,0.012054669,0.029731099,0.046880223,0.010011921,0.052605733,0.01527435,0.017922752,0.046506047,0.080916174,0.011482692,0.026772594,0.037549358,0.010693152,0.009603038,0.010226311,0.00979417,0.010099142,0.01205027,0.020193646,0.028084857,0.07864375,0.008679809,0.009694026,0.009225144,0.011423366,0.011470962,0.010163962,0.009456475,0.008137621,0.007749143,0.011156364,0.009518375,0.008452095,0.007552244,0.011942493,0.00948488,0.010486367,0.007906792,0.0070323036,0.010024404,0.009038039,0.008756393,0.010323412,0.008761146,0.018908195,0.008914508,0.009450844,0.012738004,0.007459178,0.008621946,0.009458638,0.009831418
0.040804233,0.011408537,0.009947877,0.009906935,0.050595537,0.011669081,0.0304844,0.040822938,0.010250407,0.057112895,0.016782325,0.018593991,0.044716988,0.078527756,0.011884903,0.022287035,0.042628627,0.009831542,0.009460608,0.009222871,0.01052035,0.010510316,0.0118581215,0.022320686,0.016142821,0.08832085,0.008255485,0.010100257,0.009323821,0.012885757,0.01114866,0.010270992,0.009655122,0.00764056,0.008039721,0.012305181,0.009911908,0.008477026,0.007312358,0.010386388,0.010880207,0.009406334,0.011340066,0.007915251,0.01120539,0.011181346,0.008309596,0.010518108,0.010235534,0.010881389,0.0084283585,0.0093718525,0.011859839,0.0074550137,0.008927955,0.01022372,0.009534111
0.045773752,0.011721582,0.010233101,0.011237435,0.05021085,0.012603567,0.03190215,0.049286284,0.0075455727,0.06340776,0.012680276,0.016766498,0.04954348,0.08155156,0.011264386,0.022786729,0.03931105,0.009904718,0.010199552,0.009739439,0.010926498,0.0080570085,0.012604842,0.021691721,0.016064636,0.07394766,0.007872855,0.009777571,0.009869821,0.0127854645,0.011596539,0.0098388735,0.009856471,0.009036841,0.00829695,0.012356585,0.008909924,0.00863665,0.008067471,0.009352437,0.0105454065,0.010416283,0.0077555827,0.007603349,0.011069055,0.009809121,0.009208091,0.009088878,0.009640215,0.011463778,0.008548635,0.010315625,0.011783995,0.008164677,0.009497749,0.007968678,0.009904345
0.041410334,0.01102947,0.009808383,0.010877053,0.04506229,0.013008652,0.031182935,0.04256604,0.011498798,0.07046961,0.015746094,0.021861905,0.036220487,0.0846484,0.010342547,0.022961296,0.036147904,0.0091194585,0.009899059,0.010793895,0.0097447485,0.0075983675,0.008381121,0.017907623,0.01816153,0.09553735,0.008535612,0.008795601,0.008958925,0.011746669,0.0132242795,0.010230599,0.0096801175,0.008243706,0.006633787,0.0115684625,0.008839294,0.008270196,0.0075097485,0.009563548,0.010796102,0.009319548,0.011812618,0.008257259,0.009308754,0.0093743205,0.010071069,0.006558884,0.0085717505,0.013461517,0.008518677,0.010421558,0.011906143,0.008129896,0.009775289,0.010615754,0.009315054
